Record_id,Date,Commodity,Grade,Region,Source_Type,Trader_Name,Deal_Type,Price,PrevDatePrice,RunningAvg,DeviationPct,Flag,Quantity_Tons,Currency,Remarks
REC2365,23-06-2024,PP,Textile,South,Manufacturer,Trader_34,Contract,125.27,152.12,131.82,-0.05,OK,36,INR,Import pressure
REC2730,23-06-2024,HDPE,Injection,East,Distributor,Trader_61,Spot,109.69,67.34,96.72,0.13,REVIEW,40,INR,Stable market
REC0176,24-06-2024,HDPE,Film,South,Trader,Trader_54,Spot,70.09,120.8,105.77,-0.34,ANOMALY,230,INR,Stable market
REC0541,24-06-2024,LDPE,Blow Moulding,West,Manufacturer,Trader_20,Contract,144.48,77.24,105.05,0.38,ANOMALY,576,INR,Import pressure
REC0906,24-06-2024,HDPE,Film,West,Distributor,Trader_47,Contract,142.05,151.49,110.30,0.29,ANOMALY,924,INR,Stable market
REC1271,24-06-2024,LDPE,Film,West,Distributor,Trader_24,Spot,152.84,107.15,109.86,0.39,ANOMALY,130,INR,Price correction
REC1636,24-06-2024,HDPE,Bottle,East,Distributor,Trader_46,Spot,133.37,81.38,119.31,0.12,REVIEW,710,INR,Price correction
REC2001,24-06-2024,PVC,Blow Moulding,North,Distributor,Trader_53,Spot,97.01,68.8,102.26,-0.05,OK,106,INR,Low supply
REC2366,24-06-2024,HDPE,Bottle,North,Distributor,Trader_33,Contract,143.63,154.59,118.01,0.22,ANOMALY,781,INR,High demand
REC2731,24-06-2024,PP,Bottle,South,Distributor,Trader_71,Spot,90.32,78.45,112.99,-0.20,ANOMALY,38,INR,High demand
REC0177,25-06-2024,PP,Injection,North,Distributor,Trader_59,Spot,112.59,127.59,117.26,-0.04,OK,661,INR,Low supply
REC0542,25-06-2024,HDPE,Blow Moulding,Central,Distributor,Trader_77,Spot,88.63,156.08,111.76,-0.21,ANOMALY,549,INR,Stable market
REC0907,25-06-2024,PET,Blow Moulding,North,Trader,Trader_38,Contract,75.35,77.25,111.06,-0.32,ANOMALY,232,INR,Stable market
REC1272,25-06-2024,HDPE,Film,North,Manufacturer,Trader_10,Spot,143.49,151.97,122.29,0.17,REVIEW,661,INR,High demand
REC1637,25-06-2024,HDPE,Bottle,South,Manufacturer,Trader_37,Contract,123.38,127.23,115.23,0.07,OK,200,INR,High demand
REC2002,25-06-2024,PP,Bottle,Central,Distributor,Trader_5,Spot,136.55,80.27,113.88,0.20,REVIEW,610,INR,Stable market
REC2367,25-06-2024,PP,Textile,North,Trader,Trader_15,Contract,105.63,67.36,115.50,-0.09,OK,338,INR,Price correction
REC2732,25-06-2024,LDPE,Film,North,Distributor,Trader_68,Contract,97.76,65.75,108.28,-0.10,OK,92,INR,Low supply
REC0178,26-06-2024,LDPE,Textile,South,Manufacturer,Trader_77,Contract,100.62,74.79,106.35,-0.05,OK,349,INR,Price correction
REC0543,26-06-2024,HDPE,Textile,South,Trader,Trader_39,Spot,106.06,150.66,115.07,-0.08,OK,441,INR,High demand
REC0908,26-06-2024,PP,Injection,South,Trader,Trader_43,Spot,88.82,84.08,111.37,-0.20,ANOMALY,487,INR,Price correction
REC1273,26-06-2024,LDPE,Bottle,West,Distributor,Trader_64,Contract,96.74,152.36,112.37,-0.14,REVIEW,180,INR,Price correction
REC1638,26-06-2024,PVC,Blow Moulding,Central,Manufacturer,Trader_1,Spot,129.57,92.61,114.04,0.14,REVIEW,864,INR,Stable market
REC2003,26-06-2024,HDPE,Textile,Central,Trader,Trader_6,Spot,92.96,96.38,113.01,-0.18,REVIEW,585,INR,Import pressure
REC2368,26-06-2024,PVC,Blow Moulding,West,Distributor,Trader_71,Contract,125.91,155.55,126.21,0.00,OK,529,INR,Import pressure
REC2733,26-06-2024,LDPE,Film,East,Distributor,Trader_75,Contract,126.66,121.92,105.71,0.20,REVIEW,662,INR,Low supply
REC0179,27-06-2024,PET,Bottle,East,Distributor,Trader_24,Spot,124.46,85.9,109.86,0.13,REVIEW,764,INR,Stable market
REC0544,27-06-2024,PVC,Textile,South,Manufacturer,Trader_28,Contract,128.45,152.16,124.09,0.04,OK,131,INR,Stable market
REC0909,27-06-2024,LDPE,Blow Moulding,South,Manufacturer,Trader_20,Spot,149.98,104.53,108.87,0.38,ANOMALY,138,INR,High demand
REC1274,27-06-2024,PVC,Injection,West,Trader,Trader_3,Contract,90.88,107.19,110.82,-0.18,REVIEW,977,INR,Low supply
REC1639,27-06-2024,LDPE,Bottle,Central,Trader,Trader_50,Spot,98.37,73.96,105.35,-0.07,OK,741,INR,Price correction
REC2004,27-06-2024,LDPE,Textile,Central,Trader,Trader_74,Spot,137.51,76.62,117.08,0.17,REVIEW,69,INR,Low supply
REC2369,27-06-2024,PET,Textile,Central,Trader,Trader_20,Contract,155.59,123.82,119.79,0.30,ANOMALY,444,INR,Price correction
REC2734,27-06-2024,PET,Bottle,West,Distributor,Trader_54,Contract,148.87,104.95,110.79,0.34,ANOMALY,20,INR,Stable market
REC0180,28-06-2024,LDPE,Injection,North,Distributor,Trader_39,Contract,140.39,87.76,118.87,0.18,REVIEW,878,INR,Low supply
REC0545,28-06-2024,LDPE,Film,North,Distributor,Trader_41,Spot,105.79,97.76,108.14,-0.02,OK,737,INR,Price correction
REC0910,28-06-2024,HDPE,Bottle,North,Manufacturer,Trader_28,Contract,132.94,143.63,119.50,0.11,REVIEW,712,INR,Low supply
REC1275,28-06-2024,PP,Bottle,Central,Distributor,Trader_46,Contract,117.17,136.55,114.25,0.03,OK,668,INR,High demand
REC1640,28-06-2024,PP,Bottle,North,Distributor,Trader_30,Contract,94.82,129.52,117.94,-0.20,REVIEW,847,INR,Import pressure
REC2005,28-06-2024,PET,Bottle,Central,Trader,Trader_31,Contract,135.82,126.48,108.06,0.26,ANOMALY,197,INR,Low supply
REC2370,28-06-2024,PP,Injection,East,Distributor,Trader_10,Contract,144.76,113.14,102.38,0.41,ANOMALY,896,INR,Low supply
REC2735,28-06-2024,PVC,Bottle,East,Manufacturer,Trader_73,Spot,82.49,154.09,112.65,-0.27,ANOMALY,749,INR,Price correction
REC0181,29-06-2024,LDPE,Injection,West,Distributor,Trader_20,Contract,91.66,137.58,94.69,-0.03,OK,522,INR,Low supply
REC0546,29-06-2024,PET,Bottle,South,Manufacturer,Trader_28,Contract,106.92,144.15,114.72,-0.07,OK,716,INR,High demand
REC0911,29-06-2024,PVC,Film,West,Distributor,Trader_40,Spot,125.76,69.18,106.06,0.19,REVIEW,982,INR,High demand
REC1276,29-06-2024,HDPE,Textile,West,Manufacturer,Trader_27,Contract,133.58,116.23,124.84,0.07,OK,698,INR,Price correction
REC1641,29-06-2024,PET,Film,East,Trader,Trader_77,Contract,130,76.54,111.55,0.17,REVIEW,327,INR,Import pressure
REC2006,29-06-2024,PET,Bottle,South,Trader,Trader_4,Spot,88.35,144.15,113.40,-0.22,ANOMALY,957,INR,Stable market
REC2371,29-06-2024,PET,Textile,West,Trader,Trader_20,Contract,105.47,129.02,110.75,-0.05,OK,944,INR,Stable market
REC2736,29-06-2024,PP,Blow Moulding,Central,Distributor,Trader_77,Contract,144.83,157.81,118.75,0.22,ANOMALY,425,INR,High demand
REC0182,30-06-2024,PP,Injection,North,Trader,Trader_23,Spot,117.9,112.59,117.30,0.01,OK,35,INR,Stable market
REC0547,30-06-2024,PET,Film,North,Distributor,Trader_61,Contract,71.23,136.76,107.67,-0.34,ANOMALY,421,INR,Import pressure
REC0912,30-06-2024,PP,Film,North,Manufacturer,Trader_56,Contract,128.06,109.78,112.12,0.14,REVIEW,394,INR,Import pressure
REC1277,30-06-2024,LDPE,Bottle,South,Trader,Trader_48,Contract,159.37,147.52,113.12,0.41,ANOMALY,379,INR,Low supply
REC1642,30-06-2024,PP,Injection,South,Distributor,Trader_31,Spot,85.48,88.82,109.93,-0.22,ANOMALY,940,INR,Import pressure
REC2007,30-06-2024,LDPE,Bottle,East,Manufacturer,Trader_68,Contract,134.24,124.01,127.76,0.05,OK,66,INR,High demand
REC2372,30-06-2024,PET,Film,Central,Distributor,Trader_78,Spot,126.25,101.46,114.31,0.10,REVIEW,997,INR,Stable market
REC2737,30-06-2024,PP,Bottle,West,Manufacturer,Trader_41,Contract,76.55,125.68,105.21,-0.27,ANOMALY,557,INR,Price correction
REC0183,01-07-2024,LDPE,Injection,West,Distributor,Trader_21,Contract,132.33,91.66,99.40,0.33,ANOMALY,713,INR,Stable market
REC0548,01-07-2024,HDPE,Bottle,East,Distributor,Trader_15,Contract,103.14,133.37,118.42,-0.13,REVIEW,642,INR,Low supply
REC0913,01-07-2024,PP,Bottle,Central,Distributor,Trader_34,Spot,104.35,117.17,113.26,-0.08,OK,798,INR,Import pressure
REC1278,01-07-2024,PET,Blow Moulding,West,Trader,Trader_25,Contract,77.5,87.68,112.50,-0.31,ANOMALY,995,INR,Price correction
REC1643,01-07-2024,PP,Injection,West,Distributor,Trader_41,Spot,104.87,132.49,114.01,-0.08,OK,777,INR,High demand
REC2008,01-07-2024,LDPE,Film,Central,Manufacturer,Trader_21,Spot,136.04,90.19,101.33,0.34,ANOMALY,536,INR,High demand
REC2373,01-07-2024,LDPE,Blow Moulding,Central,Trader,Trader_28,Contract,81.82,79.4,91.34,-0.10,REVIEW,356,INR,Import pressure
REC2738,01-07-2024,PP,Textile,West,Trader,Trader_29,Spot,85.42,143.06,107.68,-0.21,ANOMALY,771,INR,High demand
REC0184,02-07-2024,HDPE,Film,North,Distributor,Trader_71,Spot,77.77,143.49,119.51,-0.35,ANOMALY,748,INR,High demand
REC0549,02-07-2024,LDPE,Blow Moulding,East,Manufacturer,Trader_60,Spot,137.66,89.2,119.01,0.16,REVIEW,45,INR,Stable market
REC0914,02-07-2024,LDPE,Film,East,Distributor,Trader_5,Contract,69.23,126.66,101.65,-0.32,ANOMALY,617,INR,High demand
REC1279,02-07-2024,HDPE,Bottle,Central,Manufacturer,Trader_24,Spot,69.68,70.22,117.02,-0.40,ANOMALY,863,INR,Low supply
REC1644,02-07-2024,LDPE,Film,East,Distributor,Trader_32,Contract,82.88,126.66,99.78,-0.17,REVIEW,516,INR,Low supply
REC2009,02-07-2024,HDPE,Textile,Central,Manufacturer,Trader_36,Contract,102.76,92.96,112.27,-0.08,OK,245,INR,Price correction
REC2374,02-07-2024,PP,Textile,South,Trader,Trader_11,Contract,118.25,125.27,130.31,-0.09,OK,343,INR,Low supply
REC2739,02-07-2024,LDPE,Bottle,East,Distributor,Trader_12,Contract,68.53,134.24,122.38,-0.44,ANOMALY,797,INR,Price correction
REC0185,03-07-2024,HDPE,Film,East,Manufacturer,Trader_27,Spot,142.34,141.96,105.33,0.35,ANOMALY,300,INR,Stable market
REC0550,03-07-2024,HDPE,Injection,East,Trader,Trader_7,Contract,151.94,109.69,104.61,0.45,ANOMALY,791,INR,High demand
REC0915,03-07-2024,PVC,Textile,Central,Distributor,Trader_20,Spot,139.52,149.46,112.02,0.25,ANOMALY,991,INR,Price correction
REC1280,03-07-2024,HDPE,Film,Central,Distributor,Trader_55,Contract,130.96,99.71,109.89,0.19,REVIEW,502,INR,Stable market
REC1645,03-07-2024,LDPE,Film,North,Trader,Trader_51,Contract,65.79,105.79,105.91,-0.38,ANOMALY,632,INR,Low supply
REC2010,03-07-2024,PP,Textile,West,Distributor,Trader_80,Contract,84.99,85.42,105.16,-0.19,REVIEW,719,INR,High demand
REC2375,03-07-2024,PP,Injection,South,Manufacturer,Trader_56,Contract,158.23,85.48,112.47,0.41,ANOMALY,930,INR,High demand
REC2740,03-07-2024,PVC,Textile,Central,Distributor,Trader_6,Spot,78.38,149.46,109.22,-0.28,ANOMALY,130,INR,Stable market
REC0186,04-07-2024,PVC,Film,East,Distributor,Trader_4,Contract,122.58,158.15,111.17,0.10,REVIEW,418,INR,Price correction
REC0551,04-07-2024,PP,Film,South,Trader,Trader_40,Contract,104.28,126.83,123.83,-0.16,REVIEW,473,INR,Stable market
REC0916,04-07-2024,PET,Blow Moulding,East,Manufacturer,Trader_64,Contract,129.48,88.48,96.22,0.35,ANOMALY,429,INR,Price correction
REC1281,04-07-2024,LDPE,Textile,Central,Manufacturer,Trader_40,Contract,144.06,137.51,118.76,0.21,ANOMALY,89,INR,Low supply
REC1646,04-07-2024,LDPE,Film,Central,Trader,Trader_46,Spot,157.16,136.04,106.41,0.48,ANOMALY,985,INR,Low supply
REC2011,04-07-2024,PET,Film,East,Trader,Trader_18,Contract,114.52,130,111.76,0.02,OK,414,INR,Low supply
REC2376,04-07-2024,PET,Blow Moulding,North,Distributor,Trader_68,Spot,114.24,75.35,111.38,0.03,OK,404,INR,Low supply
REC2741,04-07-2024,PET,Bottle,North,Distributor,Trader_13,Spot,152.14,119.85,122.67,0.24,ANOMALY,12,INR,Import pressure
REC0187,05-07-2024,PET,Bottle,North,Distributor,Trader_67,Spot,155.21,152.14,124.99,0.24,ANOMALY,841,INR,Import pressure
REC0552,05-07-2024,HDPE,Film,South,Distributor,Trader_4,Spot,105.24,70.09,105.73,0.00,OK,301,INR,Import pressure
REC0917,05-07-2024,PP,Injection,South,Trader,Trader_31,Spot,109.92,158.23,112.34,-0.02,OK,591,INR,Price correction
REC1282,05-07-2024,HDPE,Blow Moulding,North,Distributor,Trader_16,Spot,145.4,155.69,121.84,0.19,REVIEW,880,INR,Stable market
REC1647,05-07-2024,HDPE,Injection,South,Trader,Trader_46,Contract,106.01,112.99,110.47,-0.04,OK,666,INR,High demand
REC2012,05-07-2024,HDPE,Bottle,North,Trader,Trader_67,Contract,152.53,132.94,122.50,0.25,ANOMALY,304,INR,Import pressure
REC2377,05-07-2024,PVC,Injection,North,Manufacturer,Trader_55,Spot,153.13,129.58,109.78,0.39,ANOMALY,400,INR,Low supply
REC2742,05-07-2024,HDPE,Blow Moulding,East,Trader,Trader_75,Contract,108.65,141.79,109.92,-0.01,OK,476,INR,High demand
REC0188,06-07-2024,LDPE,Bottle,South,Distributor,Trader_9,Spot,97.26,159.37,112.06,-0.13,REVIEW,976,INR,High demand
REC0553,06-07-2024,HDPE,Bottle,North,Trader,Trader_7,Contract,131.75,152.53,123.27,0.07,OK,601,INR,Stable market
REC0918,06-07-2024,LDPE,Bottle,West,Trader,Trader_22,Contract,150.48,96.74,116.61,0.29,ANOMALY,810,INR,Low supply
REC1283,06-07-2024,PET,Bottle,South,Distributor,Trader_15,Spot,129.45,88.35,114.17,0.13,REVIEW,387,INR,Low supply
REC1648,06-07-2024,PVC,Bottle,East,Trader,Trader_7,Spot,157.09,82.49,115.43,0.36,ANOMALY,634,INR,Import pressure
REC2013,06-07-2024,PP,Blow Moulding,East,Manufacturer,Trader_49,Spot,125.76,118.73,101.11,0.24,ANOMALY,199,INR,Price correction
REC2378,06-07-2024,LDPE,Bottle,East,Distributor,Trader_31,Spot,103.7,68.53,120.82,-0.14,REVIEW,206,INR,High demand
REC2743,06-07-2024,HDPE,Textile,North,Manufacturer,Trader_28,Spot,72.38,104.34,107.58,-0.33,ANOMALY,472,INR,Stable market
REC0189,07-07-2024,LDPE,Bottle,East,Distributor,Trader_27,Contract,75.27,103.7,117.32,-0.36,ANOMALY,139,INR,Stable market
REC0554,07-07-2024,PET,Blow Moulding,West,Distributor,Trader_8,Contract,154.56,77.5,115.51,0.34,ANOMALY,605,INR,High demand
REC0919,07-07-2024,PET,Textile,North,Manufacturer,Trader_13,Spot,96.94,120.37,135.43,-0.28,ANOMALY,514,INR,Import pressure
REC1284,07-07-2024,HDPE,Textile,North,Trader,Trader_29,Spot,155.63,72.38,109.98,0.42,ANOMALY,637,INR,Low supply
REC1649,07-07-2024,HDPE,Film,West,Manufacturer,Trader_57,Spot,78.33,142.05,108.78,-0.28,ANOMALY,169,INR,Low supply
REC2014,07-07-2024,HDPE,Bottle,East,Distributor,Trader_38,Contract,81.43,103.14,116.47,-0.30,ANOMALY,458,INR,Import pressure
REC2379,07-07-2024,PET,Film,East,Manufacturer,Trader_12,Contract,159.89,114.52,114.97,0.39,ANOMALY,966,INR,High demand
REC2744,07-07-2024,PP,Injection,East,Manufacturer,Trader_39,Spot,156.17,144.76,106.23,0.47,ANOMALY,884,INR,Low supply
REC0190,08-07-2024,PP,Blow Moulding,West,Manufacturer,Trader_71,Contract,113.12,146.01,128.65,-0.12,REVIEW,529,INR,Import pressure
REC0555,08-07-2024,PET,Blow Moulding,North,Trader,Trader_73,Contract,90.37,114.24,109.47,-0.17,REVIEW,46,INR,Price correction
REC0920,08-07-2024,PVC,Injection,West,Trader,Trader_18,Spot,92.96,90.88,109.45,-0.15,REVIEW,724,INR,Import pressure
REC1285,08-07-2024,PET,Textile,East,Manufacturer,Trader_47,Contract,113.55,122.61,99.63,0.14,REVIEW,645,INR,Price correction
REC1650,08-07-2024,PVC,Blow Moulding,North,Manufacturer,Trader_65,Spot,120.8,97.01,103.69,0.17,REVIEW,256,INR,High demand
REC2015,08-07-2024,PET,Bottle,East,Distributor,Trader_12,Spot,129.86,124.46,112.36,0.16,REVIEW,578,INR,Import pressure
REC2380,08-07-2024,HDPE,Bottle,East,Trader,Trader_64,Spot,120.03,81.43,116.65,0.03,OK,534,INR,Low supply
REC2745,08-07-2024,PVC,Textile,North,Distributor,Trader_43,Spot,148.5,122.66,111.10,0.34,ANOMALY,866,INR,Low supply
REC0191,09-07-2024,HDPE,Bottle,West,Manufacturer,Trader_75,Contract,73.15,122.72,113.41,-0.36,ANOMALY,8,INR,High demand
REC0556,09-07-2024,PET,Bottle,East,Manufacturer,Trader_47,Contract,106.81,129.86,111.74,-0.04,OK,636,INR,High demand
REC0921,09-07-2024,PP,Injection,North,Distributor,Trader_9,Spot,147.92,117.9,119.34,0.24,ANOMALY,599,INR,Import pressure
REC1286,09-07-2024,LDPE,Blow Moulding,South,Trader,Trader_42,Spot,151.81,149.98,110.73,0.37,ANOMALY,467,INR,Low supply
REC1651,09-07-2024,PVC,Film,North,Manufacturer,Trader_11,Contract,84.09,124.44,104.99,-0.20,REVIEW,783,INR,High demand
REC2016,09-07-2024,LDPE,Film,Central,Distributor,Trader_51,Contract,105.58,157.16,106.34,-0.01,OK,623,INR,Low supply
REC2381,09-07-2024,HDPE,Film,East,Manufacturer,Trader_10,Spot,69.02,142.34,102.73,-0.33,ANOMALY,913,INR,Price correction
REC2746,09-07-2024,LDPE,Blow Moulding,East,Distributor,Trader_45,Spot,136.69,137.66,120.28,0.14,REVIEW,856,INR,Price correction
REC0192,10-07-2024,PET,Film,Central,Trader,Trader_72,Contract,157.11,126.25,116.45,0.35,ANOMALY,182,INR,Price correction
REC0557,10-07-2024,PP,Blow Moulding,North,Trader,Trader_62,Contract,140.62,110.7,103.39,0.36,ANOMALY,283,INR,Stable market
REC0922,10-07-2024,PET,Bottle,Central,Trader,Trader_28,Contract,140.71,135.82,110.24,0.28,ANOMALY,431,INR,Low supply
REC1287,10-07-2024,PP,Bottle,West,Manufacturer,Trader_36,Spot,156.94,76.55,113.83,0.38,ANOMALY,455,INR,Price correction
REC1652,10-07-2024,PP,Textile,East,Distributor,Trader_9,Spot,140.06,139.24,118.38,0.18,REVIEW,48,INR,Price correction
REC2017,10-07-2024,LDPE,Textile,Central,Manufacturer,Trader_77,Contract,121.2,144.06,118.91,0.02,OK,641,INR,Stable market
REC2382,10-07-2024,LDPE,Textile,Central,Manufacturer,Trader_43,Contract,120.74,144.06,119.01,0.01,OK,97,INR,Price correction
REC2747,10-07-2024,PVC,Textile,West,Distributor,Trader_77,Spot,153.68,118.88,123.64,0.24,ANOMALY,514,INR,Low supply
REC0193,11-07-2024,PVC,Film,West,Distributor,Trader_30,Contract,68.68,125.76,102.95,-0.33,ANOMALY,750,INR,Import pressure
REC0558,11-07-2024,PET,Textile,West,Distributor,Trader_17,Contract,122.92,105.47,111.43,0.10,REVIEW,463,INR,Import pressure
REC0923,11-07-2024,PET,Textile,Central,Manufacturer,Trader_46,Spot,113.92,155.59,119.40,-0.05,OK,953,INR,Import pressure
REC1288,11-07-2024,HDPE,Textile,Central,Manufacturer,Trader_39,Contract,145.48,102.76,114.49,0.27,ANOMALY,522,INR,Low supply
REC1653,11-07-2024,PP,Film,West,Manufacturer,Trader_39,Spot,139.45,128.85,121.29,0.15,REVIEW,474,INR,Low supply
REC2018,11-07-2024,PP,Bottle,South,Distributor,Trader_43,Spot,134.74,90.32,114.80,0.17,REVIEW,305,INR,Stable market
REC2383,11-07-2024,PVC,Blow Moulding,Central,Trader,Trader_75,Contract,91.08,129.57,112.51,-0.19,REVIEW,796,INR,Low supply
REC2748,11-07-2024,PVC,Bottle,South,Distributor,Trader_26,Spot,85.91,90.29,116.24,-0.26,ANOMALY,406,INR,Import pressure
REC0194,12-07-2024,HDPE,Blow Moulding,Central,Trader,Trader_26,Contract,136.58,88.63,113.53,0.20,ANOMALY,263,INR,Stable market
REC0559,12-07-2024,LDPE,Injection,South,Distributor,Trader_55,Spot,75.51,91.23,115.37,-0.35,ANOMALY,37,INR,Low supply
REC0924,12-07-2024,PET,Injection,North,Trader,Trader_17,Spot,77.42,122.02,93.72,-0.17,REVIEW,659,INR,High demand
REC1289,12-07-2024,PP,Textile,East,Trader,Trader_66,Contract,94.43,140.06,116.38,-0.19,REVIEW,850,INR,Import pressure
REC1654,12-07-2024,PVC,Injection,North,Distributor,Trader_12,Contract,75.7,153.13,107.65,-0.30,ANOMALY,493,INR,Import pressure
REC2019,12-07-2024,PVC,Textile,North,Distributor,Trader_30,Spot,113.92,148.5,111.42,0.02,OK,783,INR,Stable market
REC2384,12-07-2024,PET,Textile,North,Manufacturer,Trader_54,Contract,68.09,96.94,130.94,-0.48,ANOMALY,362,INR,Price correction
REC2749,12-07-2024,LDPE,Bottle,West,Trader,Trader_78,Contract,144.46,150.48,119.39,0.21,ANOMALY,840,INR,High demand
REC0195,13-07-2024,PVC,Blow Moulding,North,Trader,Trader_11,Spot,114.88,120.8,104.49,0.10,OK,656,INR,Stable market
REC0560,13-07-2024,PVC,Film,North,Trader,Trader_76,Contract,124.63,84.09,106.22,0.17,REVIEW,280,INR,Low supply
REC0925,13-07-2024,PP,Injection,West,Distributor,Trader_78,Spot,85.43,104.87,112.23,-0.24,ANOMALY,478,INR,Stable market
REC1290,13-07-2024,PET,Injection,South,Manufacturer,Trader_63,Contract,83.64,101.86,111.48,-0.25,ANOMALY,699,INR,High demand
REC1655,13-07-2024,PVC,Film,South,Trader,Trader_9,Contract,151.65,92.7,113.13,0.34,ANOMALY,185,INR,Stable market
REC2020,13-07-2024,PP,Injection,West,Distributor,Trader_23,Contract,142.33,104.87,114.00,0.25,ANOMALY,460,INR,High demand
REC2385,13-07-2024,PP,Film,South,Trader,Trader_37,Spot,142.98,104.28,125.11,0.14,REVIEW,400,INR,High demand
REC2750,13-07-2024,PP,Blow Moulding,North,Distributor,Trader_47,Spot,130.55,140.62,105.65,0.24,ANOMALY,180,INR,Price correction
REC0196,14-07-2024,PP,Bottle,North,Distributor,Trader_37,Spot,100.02,94.82,116.66,-0.14,REVIEW,69,INR,Price correction
REC0561,14-07-2024,LDPE,Injection,East,Manufacturer,Trader_15,Contract,82.74,101.38,106.10,-0.22,ANOMALY,669,INR,Import pressure
REC0926,14-07-2024,PP,Textile,North,Distributor,Trader_1,Contract,127.34,105.63,116.12,0.10,OK,572,INR,Low supply
REC1291,14-07-2024,HDPE,Textile,North,Manufacturer,Trader_3,Contract,117.07,155.63,110.32,0.06,OK,554,INR,Price correction
REC1656,14-07-2024,HDPE,Textile,North,Distributor,Trader_71,Contract,83.49,155.63,109.10,-0.23,ANOMALY,81,INR,High demand
REC2021,14-07-2024,PVC,Textile,East,Trader,Trader_48,Contract,133.6,130.53,108.25,0.23,ANOMALY,993,INR,Stable market
REC2386,14-07-2024,LDPE,Film,South,Distributor,Trader_76,Contract,91.19,80.45,105.65,-0.14,REVIEW,832,INR,High demand
REC2751,14-07-2024,PVC,Film,Central,Trader,Trader_60,Spot,147.63,87.19,104.82,0.41,ANOMALY,744,INR,High demand
REC0197,15-07-2024,PP,Textile,North,Manufacturer,Trader_15,Spot,71.26,127.34,113.88,-0.37,ANOMALY,799,INR,High demand
REC0562,15-07-2024,LDPE,Film,East,Distributor,Trader_15,Spot,113.47,82.88,101.02,0.12,REVIEW,94,INR,Stable market
REC0927,15-07-2024,HDPE,Film,South,Manufacturer,Trader_58,Spot,101.58,105.24,105.41,-0.04,OK,365,INR,Stable market
REC1292,15-07-2024,PVC,Injection,Central,Distributor,Trader_9,Spot,108.04,125.27,102.51,0.05,OK,933,INR,Price correction
REC1657,15-07-2024,HDPE,Blow Moulding,West,Distributor,Trader_55,Spot,123.23,65.69,111.60,0.10,REVIEW,378,INR,Price correction
REC2022,15-07-2024,HDPE,Blow Moulding,North,Manufacturer,Trader_42,Spot,123.43,145.4,121.95,0.01,OK,206,INR,Low supply
REC2387,15-07-2024,PVC,Film,West,Manufacturer,Trader_3,Contract,140.67,68.68,105.85,0.33,ANOMALY,64,INR,Price correction
